2017-12-24 18:32:11,56,67,high,ON,44592
2017-12-24 18:34:12,56,66,high,ON,45048
2017-12-24 18:36:12,56,66,high,ON,45270
2017-12-24 18:44:13,55,82,high,ON,44826
2017-12-24 18:46:13,54,83,high,ON,44783
2017-12-24 18:48:13,54,83,high,ON,44838
2017-12-24 18:50:13,54,83,high,ON,44377
2017-12-24 18:52:13,54,83,high,ON,44871
2017-12-24 18:54:14,54,84,high,ON,44931
2017-12-24 18:58:14,54,83,high,ON,44677
2017-12-24 19:04:15,54,82,high,ON,44547
2017-12-24 19:14:15,54,80,high,ON,44460
2017-12-24 19:16:16,54,80,high,ON,44414
2017-12-24 19:20:16,55,79,high,ON,44047
2017-12-24 19:24:16,55,81,high,ON,44088
2017-12-24 19:26:16,55,79,high,ON,44333
2017-12-24 19:30:17,55,78,high,ON,44403
2017-12-24 19:32:17,55,77,high,ON,44369
2017-12-24 19:46:19,55,74,high,ON,44747
2017-12-24 19:48:19,55,73,high,ON,44272
2017-12-24 19:50:19,55,73,high,ON,43956
2017-12-24 20:00:20,55,71,high,ON,44176
2017-12-24 20:02:20,55,70,high,ON,44185
2017-12-24 20:06:20,55,71,high,ON,44141
2017-12-24 20:20:22,55,69,high,ON,44438
2017-12-24 20:42:24,55,67,high,ON,45015
2017-12-24 20:44:24,56,64,high,ON,44548
2017-12-24 22:58:40,57,51,high,ON,44417
2017-12-24 23:06:41,57,50,high,ON,44242
2017-12-24 23:08:41,57,50,high,ON,44976
2017-12-24 23:16:42,56,50,high,ON,39325
2017-12-24 23:18:42,56,52,high,ON,39330
2017-12-24 23:20:43,56,52,high,ON,39894
2017-12-24 23:28:43,57,52,high,ON,39794
2017-12-24 23:30:44,57,50,high,ON,38857
2017-12-25 00:18:54,57,43,high,ON,39112
2017-12-25 00:22:55,55,54,high,ON,39939
2017-12-25 00:24:55,55,54,high,ON,38961
2017-12-25 00:26:55,55,54,high,ON,38628
2017-12-25 00:32:56,55,54,high,ON,38492
2017-12-25 00:36:56,55,54,high,ON,39939
2017-12-25 00:40:57,55,55,high,ON,40019
2017-12-25 00:44:57,55,55,high,ON,39889
2017-12-25 00:50:58,55,55,high,ON,38250
2017-12-25 00:52:58,55,55,high,ON,38120
2017-12-25 00:54:58,55,54,high,ON,44150
2017-12-25 00:56:58,55,54,high,ON,44070
2017-12-25 00:58:58,55,54,high,ON,44245
2017-12-25 01:02:59,55,54,high,ON,43961
2017-12-25 01:08:59,55,53,high,ON,44255
2017-12-25 01:11:00,55,53,high,ON,43999
2017-12-25 01:17:00,56,55,high,ON,43930
2017-12-25 01:19:00,56,55,high,ON,44130
